run_id,patient_id,repetition,run,model,timestamp,pdf_pages,character_count,estimated_tokens,repetition_factor,mode
20260522_161848,patient_49,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:29:50.282702,1,366,92,1,redundancy
20260522_161848,patient_49,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:29:53.861071,2,1834,459,5,redundancy
20260522_161848,patient_49,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:29:57.399255,3,3669,918,10,redundancy
20260522_161848,patient_49,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:30:03.077217,5,5871,1468,16,redundancy
20260522_161848,patient_50,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:30:06.632037,1,498,125,1,redundancy
20260522_161848,patient_50,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:30:09.050865,3,2494,624,5,redundancy
20260522_161848,patient_50,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:30:11.997860,5,4989,1248,10,redundancy
20260522_161848,patient_50,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:30:15.886824,7,7983,1996,16,redundancy
20260522_161848,patient_51,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:30:20.743300,1,719,180,1,redundancy
20260522_161848,patient_51,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:30:25.769249,3,3599,900,5,redundancy
20260522_161848,patient_51,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:30:32.617602,5,7199,1800,10,redundancy
20260522_161848,patient_51,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:30:39.301960,8,11519,2880,16,redundancy
20260522_161848,patient_52,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:30:45.358987,1,541,136,1,redundancy
20260522_161848,patient_52,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:30:48.004856,3,2709,678,5,redundancy
20260522_161848,patient_52,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:30:53.701350,5,5419,1355,10,redundancy
20260522_161848,patient_52,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:30:58.283024,8,8671,2168,16,redundancy
20260522_161848,patient_53,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:31:03.469985,1,578,145,1,redundancy
20260522_161848,patient_53,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:31:06.927576,3,2894,724,5,redundancy
20260522_161848,patient_53,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:31:10.192293,5,5789,1448,10,redundancy
20260522_161848,patient_53,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:31:13.712748,8,9263,2316,16,redundancy
20260522_161848,patient_54,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:31:16.720316,1,391,98,1,redundancy
20260522_161848,patient_54,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:31:18.535796,2,1959,490,5,redundancy
20260522_161848,patient_54,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:31:20.680551,4,3919,980,10,redundancy
20260522_161848,patient_54,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:31:23.111824,6,6271,1568,16,redundancy
20260522_161848,patient_55,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:31:25.258304,1,500,125,1,redundancy
20260522_161848,patient_55,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:31:28.058248,3,2504,626,5,redundancy
20260522_161848,patient_55,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:31:32.084494,5,5009,1253,10,redundancy
20260522_161848,patient_55,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:31:37.517027,8,8015,2004,16,redundancy
20260522_161848,patient_56,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:31:42.143686,1,387,97,1,redundancy
20260522_161848,patient_56,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:31:44.980548,2,1939,485,5,redundancy
20260522_161848,patient_56,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:31:49.216044,4,3879,970,10,redundancy
20260522_161848,patient_56,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:31:53.161695,6,6207,1552,16,redundancy
20260522_161848,patient_57,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:31:56.536488,1,434,109,1,redundancy
20260522_161848,patient_57,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:31:59.552873,2,2174,544,5,redundancy
20260522_161848,patient_57,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:32:02.236691,4,4349,1088,10,redundancy
20260522_161848,patient_57,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:32:04.868643,6,6959,1740,16,redundancy
20260522_161848,patient_58,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:32:09.921145,1,544,136,1,redundancy
20260522_161848,patient_58,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:32:12.962248,3,2724,681,5,redundancy
20260522_161848,patient_58,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:32:16.375334,5,5449,1363,10,redundancy
20260522_161848,patient_58,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:32:19.786499,8,8719,2180,16,redundancy
20260522_161848,patient_59,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:32:23.215811,1,366,92,1,redundancy
20260522_161848,patient_59,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:32:26.893823,2,1834,459,5,redundancy
20260522_161848,patient_59,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:32:30.490474,3,3669,918,10,redundancy
20260522_161848,patient_59,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:32:34.549772,5,5871,1468,16,redundancy
20260522_161848,patient_60,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:32:37.909014,1,498,125,1,redundancy
20260522_161848,patient_60,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:32:40.268670,3,2494,624,5,redundancy
20260522_161848,patient_60,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:32:42.733126,5,4989,1248,10,redundancy
20260522_161848,patient_60,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:32:46.096030,7,7983,1996,16,redundancy
20260522_161848,patient_61,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:32:49.663758,1,719,180,1,redundancy
20260522_161848,patient_61,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:32:53.415248,3,3599,900,5,redundancy
20260522_161848,patient_61,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:32:58.713278,5,7199,1800,10,redundancy
20260522_161848,patient_61,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:33:05.094019,8,11519,2880,16,redundancy
20260522_161848,patient_62,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:33:10.961312,1,541,136,1,redundancy
20260522_161848,patient_62,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:33:13.985594,3,2709,678,5,redundancy
20260522_161848,patient_62,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:33:18.148105,5,5419,1355,10,redundancy
20260522_161848,patient_62,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:33:22.357645,8,8671,2168,16,redundancy
20260522_161848,patient_63,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:33:26.647764,1,578,145,1,redundancy
20260522_161848,patient_63,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:33:30.863108,3,2894,724,5,redundancy
20260522_161848,patient_63,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:33:34.152800,5,5789,1448,10,redundancy
20260522_161848,patient_63,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:33:37.245713,8,9263,2316,16,redundancy
20260522_161848,patient_64,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:33:41.847133,1,391,98,1,redundancy
20260522_161848,patient_64,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:33:43.557084,2,1959,490,5,redundancy
20260522_161848,patient_64,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:33:45.186548,4,3919,980,10,redundancy
20260522_161848,patient_64,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:33:47.081444,6,6271,1568,16,redundancy
20260522_161848,patient_65,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:33:49.056448,1,500,125,1,redundancy
20260522_161848,patient_65,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:33:53.412611,3,2504,626,5,redundancy
20260522_161848,patient_65,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:33:57.662222,5,5009,1253,10,redundancy
20260522_161848,patient_65,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:34:01.957797,8,8015,2004,16,redundancy
20260522_161848,patient_66,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:34:05.847208,1,387,97,1,redundancy
20260522_161848,patient_66,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:34:07.754075,2,1939,485,5,redundancy
20260522_161848,patient_66,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:34:11.231774,4,3879,970,10,redundancy
20260522_161848,patient_66,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:34:14.448912,6,6207,1552,16,redundancy
20260522_161848,patient_67,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:34:17.619964,1,434,109,1,redundancy
20260522_161848,patient_67,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:34:20.916232,2,2174,544,5,redundancy
20260522_161848,patient_67,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:34:24.553956,4,4349,1088,10,redundancy
20260522_161848,patient_67,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:34:30.224290,6,6959,1740,16,redundancy
20260522_161848,patient_68,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:34:37.115024,1,544,136,1,redundancy
20260522_161848,patient_68,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:34:40.947835,3,2724,681,5,redundancy
20260522_161848,patient_68,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:34:43.661080,5,5449,1363,10,redundancy
20260522_161848,patient_68,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:34:46.936252,8,8719,2180,16,redundancy
20260522_161848,patient_69,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:34:51.180714,1,366,92,1,redundancy
20260522_161848,patient_69,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:34:55.478233,2,1834,459,5,redundancy
20260522_161848,patient_69,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:34:59.197246,3,3669,918,10,redundancy
20260522_161848,patient_69,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:35:02.365100,5,5871,1468,16,redundancy
20260522_161848,patient_70,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:35:05.623690,1,498,125,1,redundancy
20260522_161848,patient_70,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:35:08.127406,3,2494,624,5,redundancy
20260522_161848,patient_70,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:35:10.398535,5,4989,1248,10,redundancy
20260522_161848,patient_70,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:35:13.794316,7,7983,1996,16,redundancy
20260522_161848,patient_71,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:35:17.337385,1,719,180,1,redundancy
20260522_161848,patient_71,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:35:21.134015,3,3599,900,5,redundancy
20260522_161848,patient_71,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:35:26.786777,5,7199,1800,10,redundancy
20260522_161848,patient_71,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:35:32.600873,8,11519,2880,16,redundancy
20260522_161848,patient_72,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:35:37.668687,1,541,136,1,redundancy
20260522_161848,patient_72,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:35:40.036124,3,2709,678,5,redundancy
20260522_161848,patient_72,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:35:44.839844,5,5419,1355,10,redundancy
20260522_161848,patient_72,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:35:50.347454,8,8671,2168,16,redundancy
20260522_161848,patient_73,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:35:54.718073,1,578,145,1,redundancy
20260522_161848,patient_73,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:35:57.539894,3,2894,724,5,redundancy
20260522_161848,patient_73,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:36:00.227888,5,5789,1448,10,redundancy
20260522_161848,patient_73,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:36:03.308543,8,9263,2316,16,redundancy
20260522_161848,patient_74,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:36:06.137993,1,391,98,1,redundancy
20260522_161848,patient_74,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:36:07.871374,2,1959,490,5,redundancy
20260522_161848,patient_74,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:36:09.882881,4,3919,980,10,redundancy
20260522_161848,patient_74,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:36:11.861332,6,6271,1568,16,redundancy
20260522_161848,patient_75,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:36:14.045994,1,500,125,1,redundancy
20260522_161848,patient_75,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:36:17.719945,3,2504,626,5,redundancy
20260522_161848,patient_75,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:36:21.556813,5,5009,1253,10,redundancy
20260522_161848,patient_75,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:36:29.468417,8,8015,2004,16,redundancy
20260522_161848,patient_76,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:36:33.028777,1,387,97,1,redundancy
20260522_161848,patient_76,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:36:35.350195,2,1939,485,5,redundancy
20260522_161848,patient_76,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:36:40.671205,4,3879,970,10,redundancy
20260522_161848,patient_76,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:36:44.341038,6,6207,1552,16,redundancy
20260522_161848,patient_77,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:36:47.754492,1,434,109,1,redundancy
20260522_161848,patient_77,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:36:50.052566,2,2174,544,5,redundancy
20260522_161848,patient_77,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:36:52.526608,4,4349,1088,10,redundancy
20260522_161848,patient_77,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:36:54.994111,6,6959,1740,16,redundancy
20260522_161848,patient_78,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:36:59.410248,1,544,136,1,redundancy
20260522_161848,patient_78,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:37:02.036305,3,2724,681,5,redundancy
20260522_161848,patient_78,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:37:04.789279,5,5449,1363,10,redundancy
20260522_161848,patient_78,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:37:07.654575,8,8719,2180,16,redundancy
20260522_161848,patient_79,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:37:10.455242,1,366,92,1,redundancy
20260522_161848,patient_79,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:37:13.612211,2,1834,459,5,redundancy
20260522_161848,patient_79,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:37:16.829066,3,3669,918,10,redundancy
20260522_161848,patient_79,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:37:20.073312,5,5871,1468,16,redundancy
20260522_161848,patient_80,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:37:24.113546,1,498,125,1,redundancy
20260522_161848,patient_80,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:37:26.380766,3,2494,624,5,redundancy
20260522_161848,patient_80,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:37:28.590762,5,4989,1248,10,redundancy
20260522_161848,patient_80,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:37:32.445816,7,7983,1996,16,redundancy
20260522_161848,patient_81,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:37:36.167915,1,719,180,1,redundancy
20260522_161848,patient_81,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:37:40.252517,3,3599,900,5,redundancy
20260522_161848,patient_81,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:37:44.676258,5,7199,1800,10,redundancy
20260522_161848,patient_81,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:37:50.384462,8,11519,2880,16,redundancy
20260522_161848,patient_82,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:37:54.500725,1,541,136,1,redundancy
20260522_161848,patient_82,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:37:56.514282,3,2709,678,5,redundancy
20260522_161848,patient_82,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:38:00.131523,5,5419,1355,10,redundancy
20260522_161848,patient_82,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:38:03.676015,8,8671,2168,16,redundancy
20260522_161848,patient_83,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:38:07.874723,1,578,145,1,redundancy
20260522_161848,patient_83,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:38:10.282690,3,2894,724,5,redundancy
20260522_161848,patient_83,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:38:12.826701,5,5789,1448,10,redundancy
20260522_161848,patient_83,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:38:15.614933,8,9263,2316,16,redundancy
20260522_161848,patient_84,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:38:18.278202,1,391,98,1,redundancy
20260522_161848,patient_84,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:38:20.059191,2,1959,490,5,redundancy
20260522_161848,patient_84,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:38:21.907799,4,3919,980,10,redundancy
20260522_161848,patient_84,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:38:24.201391,6,6271,1568,16,redundancy
20260522_161848,patient_85,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:38:25.806880,1,500,125,1,redundancy
20260522_161848,patient_85,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:38:27.933629,3,2504,626,5,redundancy
20260522_161848,patient_85,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:38:31.107627,5,5009,1253,10,redundancy
20260522_161848,patient_85,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:38:36.148440,8,8015,2004,16,redundancy
20260522_161848,patient_86,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:38:40.284318,1,387,97,1,redundancy
20260522_161848,patient_86,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:38:42.182032,2,1939,485,5,redundancy
20260522_161848,patient_86,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:38:45.284254,4,3879,970,10,redundancy
20260522_161848,patient_86,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:38:48.450193,6,6207,1552,16,redundancy
20260522_161848,patient_87,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:38:51.720819,1,434,109,1,redundancy
20260522_161848,patient_87,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:38:54.030828,2,2174,544,5,redundancy
20260522_161848,patient_87,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:38:56.308709,4,4349,1088,10,redundancy
20260522_161848,patient_87,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:39:00.034616,6,6959,1740,16,redundancy
20260522_161848,patient_88,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:39:04.564297,1,544,136,1,redundancy
20260522_161848,patient_88,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:39:07.012559,3,2724,681,5,redundancy
20260522_161848,patient_88,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:39:09.322029,5,5449,1363,10,redundancy
20260522_161848,patient_88,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:39:11.670710,8,8719,2180,16,redundancy
20260522_161848,patient_89,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:39:13.814504,1,366,92,1,redundancy
20260522_161848,patient_89,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:39:16.703288,2,1834,459,5,redundancy
20260522_161848,patient_89,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:39:19.701127,3,3669,918,10,redundancy
20260522_161848,patient_89,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:39:22.547507,5,5871,1468,16,redundancy
20260522_161848,patient_90,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:39:25.261493,1,498,125,1,redundancy
20260522_161848,patient_90,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:39:27.453004,3,2494,624,5,redundancy
20260522_161848,patient_90,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:39:29.735490,5,4989,1248,10,redundancy
20260522_161848,patient_90,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:39:33.151493,7,7983,1996,16,redundancy
20260522_161848,patient_91,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:39:36.644393,1,719,180,1,redundancy
20260522_161848,patient_91,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:39:40.384073,3,3599,900,5,redundancy
20260522_161848,patient_91,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:39:45.206366,5,7199,1800,10,redundancy
20260522_161848,patient_91,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:39:50.949513,8,11519,2880,16,redundancy
20260522_161848,patient_92,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:39:55.557897,1,541,136,1,redundancy
20260522_161848,patient_92,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:39:57.869039,3,2709,678,5,redundancy
20260522_161848,patient_92,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:40:01.701583,5,5419,1355,10,redundancy
20260522_161848,patient_92,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:40:06.364171,8,8671,2168,16,redundancy
20260522_161848,patient_93,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:40:10.614750,1,578,145,1,redundancy
20260522_161848,patient_93,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:40:13.488839,3,2894,724,5,redundancy
20260522_161848,patient_93,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:40:16.482585,5,5789,1448,10,redundancy
20260522_161848,patient_93,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:40:19.805502,8,9263,2316,16,redundancy
20260522_161848,patient_94,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:40:22.496702,1,391,98,1,redundancy
20260522_161848,patient_94,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:40:24.509533,2,1959,490,5,redundancy
20260522_161848,patient_94,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:40:26.489973,4,3919,980,10,redundancy
20260522_161848,patient_94,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:40:28.356214,6,6271,1568,16,redundancy
20260522_161848,patient_95,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:40:30.275026,1,500,125,1,redundancy
20260522_161848,patient_95,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:40:32.618795,3,2504,626,5,redundancy
20260522_161848,patient_95,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:40:36.367779,5,5009,1253,10,redundancy
20260522_161848,patient_95,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:40:41.333629,8,8015,2004,16,redundancy
20260522_161848,patient_96,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:40:44.650238,1,387,97,1,redundancy
20260522_161848,patient_96,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:40:46.464475,2,1939,485,5,redundancy
20260522_161848,patient_96,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:40:49.899745,4,3879,970,10,redundancy
20260522_161848,patient_96,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:40:52.892639,6,6207,1552,16,redundancy
20260522_161848,patient_97,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:40:55.598047,1,434,109,1,redundancy
