run_id,patient_id,repetition,run,model,timestamp,ok,status_code,latency_s,micro_precision,micro_recall,micro_f1,omission_count,hallucination_count,drift_vs_1x,drift_vs_gold,drift_score,extracted_entities_n
20260520_235546,patient_07,5,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:11:04.257085,1,200,5.274041099999977,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7
20260520_235546,patient_07,5,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:11:09.549205,1,200,4.957777499999793,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7
20260520_235546,patient_07,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:11:14.772048,1,200,5.283911099999841,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7
20260520_235546,patient_07,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:11:20.074971,1,200,5.617871700000251,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7
20260520_235546,patient_07,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:11:25.709895,1,200,5.065651099999741,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7
20260520_235546,patient_07,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:11:31.658441,1,200,5.312151000000085,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7
20260520_235546,patient_07,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:11:36.988960,1,200,4.827814799999942,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7
20260520_235546,patient_07,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:11:41.833146,1,200,3.472044200000255,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7
20260520_235546,patient_07,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:11:45.670610,1,200,3.9977428000001964,0.3333333333333333,0.2857142857142857,0.30769230769230765,5,4,0.375,0.8181818181818181,0.5965909090909091,6
20260520_235546,patient_07,32,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:11:49.681575,1,200,6.312366400000428,0.3333333333333333,0.2857142857142857,0.30769230769230765,5,4,0.375,0.8181818181818181,0.5965909090909091,6
20260520_235546,patient_07,32,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:11:56.005957,1,200,3.6037215999999717,0.3333333333333333,0.2857142857142857,0.30769230769230765,5,4,0.375,0.8181818181818181,0.5965909090909091,6
20260520_235546,patient_08,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:11:59.666466,1,200,6.806078600000092,0.5,0.4444444444444444,0.47058823529411764,5,4,0.0,0.6923076923076923,0.34615384615384615,8
20260520_235546,patient_08,1,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:12:06.485632,1,200,6.330410200000188,0.5,0.4444444444444444,0.47058823529411764,5,4,0.0,0.6923076923076923,0.34615384615384615,8
20260520_235546,patient_08,1,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:12:12.841579,1,200,6.549599300000409,0.5,0.4444444444444444,0.47058823529411764,5,4,0.0,0.6923076923076923,0.34615384615384615,8
20260520_235546,patient_08,2,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:12:19.465080,1,200,6.861389400000007,0.5,0.4444444444444444,0.47058823529411764,5,4,0.0,0.6923076923076923,0.34615384615384615,8
20260520_235546,patient_08,2,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:12:26.339970,1,200,6.2851573000002645,0.5,0.4444444444444444,0.47058823529411764,5,4,0.2222222222222222,0.6923076923076923,0.45726495726495725,8
20260520_235546,patient_08,2,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:12:32.636834,1,200,6.352084999999988,0.5,0.4444444444444444,0.47058823529411764,5,4,0.0,0.6923076923076923,0.34615384615384615,8
20260520_235546,patient_08,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:12:39.152139,1,200,4.684449900000345,0.5,0.4444444444444444,0.47058823529411764,5,4,0.2222222222222222,0.6923076923076923,0.45726495726495725,8
20260520_235546,patient_08,5,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:12:43.854188,1,200,4.684377600000062,0.5,0.4444444444444444,0.47058823529411764,5,4,0.2222222222222222,0.6923076923076923,0.45726495726495725,8
20260520_235546,patient_08,5,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:12:48.551546,1,200,4.284534799999619,0.5,0.4444444444444444,0.47058823529411764,5,4,0.2222222222222222,0.6923076923076923,0.45726495726495725,8
20260520_235546,patient_08,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:12:53.648287,1,200,5.855593399999634,0.5,0.4444444444444444,0.47058823529411764,5,4,0.2222222222222222,0.6923076923076923,0.45726495726495725,8
20260520_235546,patient_08,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:12:59.515946,1,200,5.736051899999893,0.5,0.4444444444444444,0.47058823529411764,5,4,0.2222222222222222,0.6923076923076923,0.45726495726495725,8
20260520_235546,patient_08,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:13:05.267640,1,200,8.695164199999908,0.5,0.4444444444444444,0.47058823529411764,5,4,0.2222222222222222,0.6923076923076923,0.45726495726495725,8
20260520_235546,patient_08,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:13:14.350104,1,200,15.67403719999993,1.0,0.0,0.0,9,0,1.0,1.0,1.0,0
20260520_235546,patient_08,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:13:30.044531,1,200,8.058677199999693,0.5,0.4444444444444444,0.47058823529411764,5,4,0.2222222222222222,0.6923076923076923,0.45726495726495725,8
20260520_235546,patient_08,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:13:38.117208,1,200,7.984554799999842,0.5,0.4444444444444444,0.47058823529411764,5,4,0.2222222222222222,0.6923076923076923,0.45726495726495725,8
20260520_235546,patient_08,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:13:46.837414,1,200,8.76417820000006,0.5,0.4444444444444444,0.47058823529411764,5,4,0.0,0.6923076923076923,0.34615384615384615,8
20260520_235546,patient_08,32,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:13:55.621960,1,200,8.993358400000034,0.5,0.4444444444444444,0.47058823529411764,5,4,0.0,0.6923076923076923,0.34615384615384615,8
20260520_235546,patient_08,32,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:14:04.632488,1,200,12.21194400000013,0.5,0.4444444444444444,0.47058823529411764,5,4,0.0,0.6923076923076923,0.34615384615384615,8
20260520_235546,patient_09,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:14:16.909363,1,200,8.564326700000038,0.2,0.2,0.20000000000000004,4,4,0.0,0.8888888888888888,0.4444444444444444,5
20260520_235546,patient_09,1,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:14:25.492073,1,200,5.63035919999993,0.6,0.6,0.6,2,2,0.8888888888888888,0.5714285714285714,0.7301587301587301,5
20260520_235546,patient_09,1,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:14:31.136588,1,200,14.66474019999987,0.2,0.2,0.20000000000000004,4,4,0.0,0.8888888888888888,0.4444444444444444,5
20260520_235546,patient_09,2,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:14:45.869744,1,200,5.356539299999895,0.6,0.6,0.6,2,2,0.8888888888888888,0.5714285714285714,0.7301587301587301,5
20260520_235546,patient_09,2,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:14:51.242879,1,200,9.652009599999474,0.6,0.6,0.6,2,2,0.8888888888888888,0.5714285714285714,0.7301587301587301,5
20260520_235546,patient_09,2,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:15:00.910001,1,200,4.048092400000314,0.6,0.6,0.6,2,2,0.8888888888888888,0.5714285714285714,0.7301587301587301,5
20260520_235546,patient_09,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:15:05.735497,1,200,6.213773700000274,0.6,0.6,0.6,2,2,0.8888888888888888,0.5714285714285714,0.7301587301587301,5
20260520_235546,patient_09,5,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:15:11.967088,1,200,3.9655772000005527,0.6,0.6,0.6,2,2,0.8888888888888888,0.5714285714285714,0.7301587301587301,5
20260520_235546,patient_09,5,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:15:15.949539,1,200,4.314149099999668,0.6,0.6,0.6,2,2,0.8888888888888888,0.5714285714285714,0.7301587301587301,5
20260520_235546,patient_09,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:15:20.521066,1,200,3.9622188000003007,0.6,0.6,0.6,2,2,0.8888888888888888,0.5714285714285714,0.7301587301587301,5
20260520_235546,patient_09,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:15:24.500131,1,200,4.316229200000635,0.6,0.6,0.6,2,2,0.8888888888888888,0.5714285714285714,0.7301587301587301,5
20260520_235546,patient_09,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:15:28.831612,1,200,4.895314899999903,0.6,0.6,0.6,2,2,0.8888888888888888,0.5714285714285714,0.7301587301587301,5
20260520_235546,patient_09,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:15:34.002768,1,200,10.585039900000083,0.6,0.6,0.6,2,2,0.8888888888888888,0.5714285714285714,0.7301587301587301,5
20260520_235546,patient_09,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:15:44.606335,1,200,6.202011700000185,0.6,0.6,0.6,2,2,0.8888888888888888,0.5714285714285714,0.7301587301587301,5
20260520_235546,patient_09,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:15:50.825601,1,200,5.838760699999511,0.6,0.6,0.6,2,2,0.8888888888888888,0.5714285714285714,0.7301587301587301,5
20260520_235546,patient_09,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:15:57.156031,1,200,13.55372129999978,0.2,0.2,0.20000000000000004,4,4,0.5714285714285714,0.8888888888888888,0.7301587301587301,5
20260520_235546,patient_09,32,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:16:10.729541,1,200,15.062031399999796,0.0,0.0,0.0,5,5,0.75,1.0,0.875,5
20260520_235546,patient_09,32,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:16:25.808188,1,200,11.831688799999938,0.0,0.0,0.0,5,5,0.75,1.0,0.875,5
20260520_235546,patient_10,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:16:37.718067,1,200,5.211552599999777,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.0,0.7272727272727273,0.36363636363636365,7
20260520_235546,patient_10,1,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:16:42.943993,1,200,5.433587999999872,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.0,0.7272727272727273,0.36363636363636365,7
20260520_235546,patient_10,1,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:16:48.389459,1,200,4.7320755000000645,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.0,0.7272727272727273,0.36363636363636365,7
20260520_235546,patient_10,2,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:16:53.196558,1,200,5.214521799999602,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.0,0.7272727272727273,0.36363636363636365,7
20260520_235546,patient_10,2,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:16:58.425048,1,200,7.611759699999311,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.0,0.7272727272727273,0.36363636363636365,7
20260520_235546,patient_10,2,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:17:06.048154,1,200,6.565548100000342,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.0,0.7272727272727273,0.36363636363636365,7
20260520_235546,patient_10,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:17:12.802965,1,200,4.928008200000477,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.0,0.7272727272727273,0.36363636363636365,7
20260520_235546,patient_10,5,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:17:17.753233,1,200,4.587186499999916,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.0,0.7272727272727273,0.36363636363636365,7
20260520_235546,patient_10,5,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:17:22.357692,1,200,7.292530900000202,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.0,0.7272727272727273,0.36363636363636365,7
20260520_235546,patient_10,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:17:31.912750,1,200,6.421173899999303,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.0,0.7272727272727273,0.36363636363636365,7
20260520_235546,patient_10,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:17:38.360918,1,200,4.780136699999275,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.0,0.7272727272727273,0.36363636363636365,7
20260520_235546,patient_10,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:17:43.157880,1,200,4.740740800000822,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.0,0.7272727272727273,0.36363636363636365,7
20260520_235546,patient_10,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:17:48.384909,1,200,14.922740500000145,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.0,0.7272727272727273,0.36363636363636365,7
20260520_235546,patient_10,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:18:03.327491,1,200,5.120399400000679,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.0,0.7272727272727273,0.36363636363636365,7
20260520_235546,patient_10,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:18:08.465255,1,200,4.569940999999744,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.0,0.7272727272727273,0.36363636363636365,7
20260520_235546,patient_10,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:18:13.703996,1,200,7.620025900000655,0.25,0.2857142857142857,0.26666666666666666,5,6,0.5,0.8461538461538461,0.6730769230769231,8
20260520_235546,patient_10,32,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:18:21.349482,1,200,7.449961599999369,0.25,0.2857142857142857,0.26666666666666666,5,6,0.5,0.8461538461538461,0.6730769230769231,8
20260520_235546,patient_10,32,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-21T00:18:28.818988,1,200,6.689341600000262,0.25,0.2857142857142857,0.26666666666666666,5,6,0.5,0.8461538461538461,0.6730769230769231,8
