model_key,model,condition,patient_id,repetition,run,timestamp,latency_s,micro_precision,micro_recall,micro_f1,omission_count,hallucination_count,drift_vs_1x,drift_vs_gold,drift_score,extracted_entities_n,pdf_pages,character_count,estimated_tokens
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_03,10,1,2026-05-22T02:03:56.037263,4.243959500001438,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.3571428571428571,9,5,5789,1448
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_03,10,2,2026-05-22T02:04:00.951177,4.600277300000016,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.3571428571428571,9,5,5789,1448
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_03,10,3,2026-05-22T02:04:05.750373,4.443443999998635,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.3571428571428571,9,5,5789,1448
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_03,16,1,2026-05-22T02:04:10.423654,3.999335399999836,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.3571428571428571,9,8,9263,2316
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_03,16,2,2026-05-22T02:04:15.067626,4.143373499999143,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.3571428571428571,9,8,9263,2316
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_03,16,3,2026-05-22T02:04:20.002082,4.401866700000028,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.3571428571428571,9,8,9263,2316
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_04,2,1,2026-05-22T02:04:22.444417,2.3558756000002177,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6,1,783,196
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_04,2,2,2026-05-22T02:04:25.407852,2.857636500000808,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6,1,783,196
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_04,2,3,2026-05-22T02:04:28.029005,2.5420673999997234,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6,1,783,196
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_04,5,1,2026-05-22T02:04:30.650913,2.4606827999996312,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6,2,1959,490
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_04,5,2,2026-05-22T02:04:33.193225,2.3829906999999366,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6,2,1959,490
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_04,5,3,2026-05-22T02:04:35.846746,2.514600000000428,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6,2,1959,490
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_04,10,1,2026-05-22T02:04:38.758244,2.5092650999995385,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6,4,3919,980
