run_id,patient_id,repetition,run,model,timestamp,pdf_pages,character_count,estimated_tokens,repetition_factor,mode
20260522_165338,patient_94,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:14:09.197226,1,2047,512,5,constant_length_control
20260522_165338,patient_94,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:14:11.889091,2,3988,997,10,constant_length_control
20260522_165338,patient_94,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:14:14.356110,3,6375,1594,16,constant_length_control
20260522_165338,patient_95,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:14:16.640801,1,500,125,1,constant_length_control
20260522_165338,patient_95,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:14:19.529653,2,2531,633,5,constant_length_control
20260522_165338,patient_95,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:14:22.731959,3,5085,1272,10,constant_length_control
20260522_165338,patient_95,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:14:27.493700,4,8123,2031,16,constant_length_control
20260522_165338,patient_96,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:14:30.325535,1,387,97,1,constant_length_control
20260522_165338,patient_96,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:14:32.558532,1,2025,507,5,constant_length_control
20260522_165338,patient_96,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:14:35.299165,2,3972,993,10,constant_length_control
20260522_165338,patient_96,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:14:38.349797,3,6304,1576,16,constant_length_control
20260522_165338,patient_97,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:14:40.341582,1,434,109,1,constant_length_control
20260522_165338,patient_97,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:14:42.811457,1,2196,549,5,constant_length_control
20260522_165338,patient_97,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:14:45.521892,2,4410,1103,10,constant_length_control
20260522_165338,patient_97,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:14:48.071158,3,7079,1770,16,constant_length_control
20260522_165338,patient_98,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:14:50.186978,1,544,136,1,constant_length_control
20260522_165338,patient_98,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:14:52.815357,2,2753,689,5,constant_length_control
20260522_165338,patient_98,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:14:56.169294,3,5562,1391,10,constant_length_control
20260522_165338,patient_98,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:14:59.264469,4,8834,2209,16,constant_length_control
20260522_165338,patient_99,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:15:02.177128,1,366,92,1,constant_length_control
20260522_165338,patient_99,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:15:05.440313,1,1918,480,5,constant_length_control
20260522_165338,patient_99,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:15:07.540495,2,3756,939,10,constant_length_control
20260522_165338,patient_99,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:15:09.868234,3,5972,1493,16,constant_length_control
20260522_165338,patient_100,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:15:11.740010,1,498,125,1,constant_length_control
20260522_165338,patient_100,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:15:14.238954,2,2530,633,5,constant_length_control
20260522_165338,patient_100,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:15:17.030596,3,5043,1261,10,constant_length_control
20260522_165338,patient_100,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T17:15:20.245448,4,8073,2019,16,constant_length_control
