model_key,model,condition,patient_id,repetition,run,timestamp,latency_s,micro_precision,micro_recall,micro_f1,omission_count,hallucination_count,drift_vs_1x,drift_vs_gold,drift_score,extracted_entities_n,pdf_pages,character_count,estimated_tokens
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_08,1,1,2026-05-22T01:01:33.176246,4.597359800000049,0.5,0.4444444444444444,0.47058823529411764,5,4,0.0,0.6923076923076923,0.34615384615384615,8,1,544,136
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_08,2,1,2026-05-22T01:01:38.901899,5.620410499999707,0.5,0.4444444444444444,0.47058823529411764,5,4,0.0,0.6923076923076923,0.34615384615384615,8,1,1089,273
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_08,5,1,2026-05-22T01:01:43.351121,4.252212200000031,0.5,0.4444444444444444,0.47058823529411764,5,4,0.0,0.6923076923076923,0.34615384615384615,8,3,2724,681
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_08,10,1,2026-05-22T01:01:48.734311,4.998228200000085,0.5,0.4444444444444444,0.47058823529411764,5,4,0.0,0.6923076923076923,0.34615384615384615,8,5,5449,1363
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_08,16,1,2026-05-22T01:01:54.803753,5.572045500000058,0.5,0.4444444444444444,0.47058823529411764,5,4,0.0,0.6923076923076923,0.34615384615384615,8,8,8719,2180
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_08,32,1,2026-05-22T01:01:59.560479,4.22065449999991,0.5,0.4444444444444444,0.47058823529411764,5,4,0.0,0.6923076923076923,0.34615384615384615,8,15,17439,4360
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_09,1,1,2026-05-22T01:02:02.852735,3.209422099999756,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,1,366,92
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_09,2,1,2026-05-22T01:02:06.022199,3.087137299999995,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,1,733,184
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_09,5,1,2026-05-22T01:02:09.825072,3.6500065000000177,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,2,1834,459
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_09,10,1,2026-05-22T01:02:13.158668,3.1189456000001883,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,3,3669,918
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_09,16,1,2026-05-22T01:02:16.260719,2.6211993999995684,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,5,5871,1468
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_09,32,1,2026-05-22T01:02:19.994264,3.115631700000449,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,10,11743,2936
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_10,1,1,2026-05-22T01:02:24.271122,4.136111099999653,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7,1,498,125
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_10,2,1,2026-05-22T01:02:27.478269,3.1217878999996174,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7,1,997,250
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_10,5,1,2026-05-22T01:02:36.048826,8.420282799999768,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.25,0.7272727272727273,0.48863636363636365,7,3,2494,624
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_10,10,1,2026-05-22T01:02:40.281337,4.013693500000045,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.25,0.7272727272727273,0.48863636363636365,7,5,4989,1248
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_10,16,1,2026-05-22T01:02:44.696835,4.045756200000142,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.25,0.7272727272727273,0.48863636363636365,7,7,7983,1996
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_10,32,1,2026-05-22T01:02:49.674364,4.454550499999641,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.25,0.7272727272727273,0.48863636363636365,7,14,15967,3992
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_01,1,1,2026-05-22T01:02:56.367002,6.634267500000533,0.25,0.2222222222222222,0.23529411764705882,7,6,0.0,0.8666666666666667,0.43333333333333335,8,1,719,180
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_01,2,1,2026-05-22T01:03:00.599804,4.143195900000137,0.5,0.4444444444444444,0.47058823529411764,5,4,0.0,0.6923076923076923,0.34615384615384615,8,1,1477,370
