run_id,patient_id,repetition,run,model,timestamp,ok,status_code,latency_s,raw_valid_json,schema_match,repair_needed,extra_keys_count,missing_keys_count,malformed_json,markdown_fence_present,structural_drift_score,extracted_entities_n,pdf_pages,character_count,estimated_tokens
20260520_192127,patient_05,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:28:32.561742,1,200,7.501595299998371,1,1,0,0,0,0,0,0.0,8,,,
20260520_192127,patient_05,32,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:28:40.075537,1,200,7.7869479000000865,1,1,0,0,0,0,0,0.0,8,,,
20260520_192127,patient_05,32,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:28:47.874347,1,200,8.462158300000738,1,1,0,0,0,0,0,0.0,8,,,
20260520_192127,patient_05,2,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:27:38.455733,1,200,2.895260100000087,1,1,0,0,0,0,0,0.0,8,,,
20260520_192127,patient_05,2,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:27:41.363761,1,200,2.774966499999209,1,1,0,0,0,0,0,0.0,8,,,
20260520_192127,patient_05,2,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:27:44.159056,1,200,2.5301518999986,1,1,0,0,0,0,0,0.0,8,,,
20260520_192127,patient_05,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:27:29.023096,1,200,2.8199987999996665,1,1,0,0,0,0,0,0.0,8,,,
20260520_192127,patient_05,1,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:27:31.856330,1,200,2.6554693000016414,1,1,0,0,0,0,0,0.0,8,,,
20260520_192127,patient_05,1,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:27:34.523617,1,200,3.8800558999992063,1,1,0,0,0,0,0,0.0,8,,,
20260520_192127,patient_05,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:28:14.264446,1,200,4.544697900000756,1,1,0,0,0,0,0,0.0,8,,,
20260520_192127,patient_05,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:28:18.821146,1,200,4.5679111999997986,1,1,0,0,0,0,0,0.0,8,,,
20260520_192127,patient_05,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:28:23.401105,1,200,8.656278899999961,1,1,0,0,0,0,0,0.0,8,,,
20260520_192127,patient_05,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:27:59.798751,1,200,5.122112999999445,1,1,0,0,0,0,0,0.0,8,,,
20260520_192127,patient_05,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:28:04.938129,1,200,4.648911499998576,1,1,0,0,0,0,0,0.0,8,,,
20260520_192127,patient_05,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:28:09.599082,1,200,4.230350499999986,1,1,0,0,0,0,0,0.0,8,,,
20260520_192127,patient_04,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:26:48.081066,1,200,2.5279513000004954,1,1,0,0,0,0,0,0.0,6,,,
20260520_192127,patient_04,5,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:26:50.621383,1,200,2.8789176999998745,1,1,0,0,0,0,0,0.0,6,,,
