run_id,patient_id,repetition,run,model,timestamp,ok,status_code,latency_s,micro_precision,micro_recall,micro_f1,omission_count,hallucination_count,extracted_entities_n
20260522_153314,patient_06,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T15:34:23,1,200,4.697931799997605,0.2,0.2,0.20000000000000004,4,4,5
20260522_153314,patient_06,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T15:34:28,1,200,4.457412100000511,0.2,0.2,0.20000000000000004,4,4,5
20260522_153314,patient_06,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T15:34:33,1,200,2.640830600001209,0.6,0.6,0.6,2,2,5
20260522_153314,patient_07,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T15:34:36,1,200,2.751368499997625,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,7
20260522_153314,patient_07,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T15:34:39,1,200,4.185184400001162,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,7
20260522_153314,patient_07,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T15:34:44,1,200,6.524148700002115,0.2857142857142857,0.2857142857142857,0.2857142857142857,5,5,7
20260522_153314,patient_08,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T15:34:50,1,200,4.071860500000184,0.5,0.4444444444444444,0.47058823529411764,5,4,8
20260522_153314,patient_08,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T15:34:55,1,200,3.608945500000118,0.5,0.4444444444444444,0.47058823529411764,5,4,8
20260522_153314,patient_08,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T15:34:59,1,200,3.5775264000003517,0.5,0.4444444444444444,0.47058823529411764,5,4,8
20260522_153314,patient_09,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T15:35:03,1,200,3.9668486999980814,0.2,0.2,0.20000000000000004,4,4,5
20260522_153314,patient_09,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T15:35:07,1,200,2.8790578999978607,0.0,0.0,0.0,5,5,5
20260522_153314,patient_09,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T15:35:10,1,200,3.0340544000027876,0.2,0.2,0.20000000000000004,4,4,5
20260522_153314,patient_10,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T15:35:13,1,200,3.4569110999982513,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,7
20260522_153314,patient_10,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T15:35:17,1,200,3.4935936000001675,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,7
20260522_153314,patient_10,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T15:35:21,1,200,6.856493999999657,0.25,0.2857142857142857,0.26666666666666666,5,6,8
